shade_url,shade_color,shade_image_url,shade_sale_price,shade_original_price,Product_Name,Variant_Sku,Product_type,Selected_shade_name,vendor
https://www.nykaa.com/swiss-beauty-pure-matte-lipstick/p/367160?productId=367160&pps=16&skuId=859516,"137, 20, 64","https://images-static.nykaa.com/media/catalog/product/7/e/7e427c78904325010565_01.jpg?tr=w-344,h-344,cm-pad_resize", 183, 229,Swiss Beauty Pure Matte Lipstick,Swiss-Beauty-Pure-Matte-Lipstick,matte,228 Bold Wine-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/swiss-beauty-pure-matte-lipstick/p/367160?productId=367160&pps=16&skuId=859518,"194, 33, 39","https://images-static.nykaa.com/media/catalog/product/7/e/7e427c7NYSWISSB00099_01.jpg?tr=w-344,h-344,cm-pad_resize", 183, 229,Swiss Beauty Pure Matte Lipstick,Swiss-Beauty-Pure-Matte-Lipstick,matte,201 Russsian Red-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/swiss-beauty-pure-matte-lipstick/p/367160?productId=367160&pps=16&skuId=859520,"111, 28, 38","https://images-static.nykaa.com/media/catalog/product/7/e/7e427c78904325010589_01.jpg?tr=w-344,h-344,cm-pad_resize", 183, 229,Swiss Beauty Pure Matte Lipstick,Swiss-Beauty-Pure-Matte-Lipstick,matte,230 Brandy Harrington-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/swiss-beauty-pure-matte-lipstick/p/367160?productId=367160&pps=16&skuId=859520,"c, o, l, o, r,  , c, o, d, e,  , n, o, t,  , f, o, u, n, d","https://images-static.nykaa.com/media/catalog/product/7/e/7e427c78904325006971_01.jpg?tr=w-344,h-344,cm-pad_resize", 172, 229,Swiss Beauty Pure Matte Lipstick,Swiss-Beauty-Pure-Matte-Lipstick,matte,227 Coffee-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/colorbar-sinful-matte-lipcolor/p/467397?productId=467397&pps=1&skuId=467373,"137, 75, 80","https://images-static.nykaa.com/media/catalog/product/0/4/048f5cf8904052421160__1_.jpg?tr=w-344,h-344,cm-pad_resize", 1020, 1200,Colorbar Sinful Matte Lipcolor,Colorbar-Sinful-Matte-Lipcolor,matte,Sin-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/colorbar-sinful-matte-lipcolor/p/467397?productId=467397&pps=1&skuId=467374,"156, 80, 67","https://images-static.nykaa.com/media/catalog/product/8/9/8904052421177-1.png?tr=w-344,h-344,cm-pad_resize", 1104, 1299,Colorbar Sinful Matte Lipcolor,Colorbar-Sinful-Matte-Lipcolor,matte,Devilish-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/colorbar-sinful-matte-lipcolor/p/467397?productId=467397&pps=1&skuId=467377,"159, 88, 86","https://images-static.nykaa.com/media/catalog/product/3/c/3cf30178904052421405_2.jpg?tr=w-344,h-344,cm-pad_resize", 1020, 1200,Colorbar Sinful Matte Lipcolor,Colorbar-Sinful-Matte-Lipcolor,matte,Envious-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/colorbar-sinful-matte-lipcolor/p/467397?productId=467397&pps=1&skuId=467377,"185, 84, 116","https://images-static.nykaa.com/media/catalog/product/8/9/8904052421221-1.png?tr=w-344,h-344,cm-pad_resize", 1020, 1200,Colorbar Sinful Matte Lipcolor,Colorbar-Sinful-Matte-Lipcolor,matte,Lustful-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/colorbar-sinful-matte-lipcolor/p/467397?productId=467397&pps=1&skuId=467379,"217, 91, 128","https://images-static.nykaa.com/media/catalog/product/8/9/8904052421238-1.png?tr=w-344,h-344,cm-pad_resize", 1104, 1299,Colorbar Sinful Matte Lipcolor,Colorbar-Sinful-Matte-Lipcolor,matte,Sultry-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/colorbar-sinful-matte-lipcolor/p/467397?productId=467397&pps=1&skuId=467384,"128, 58, 60","https://images-static.nykaa.com/media/catalog/product/8/9/8904052421290-1.png?tr=w-344,h-344,cm-pad_resize", 1020, 1200,Colorbar Sinful Matte Lipcolor,Colorbar-Sinful-Matte-Lipcolor,matte,Sexy-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/colorbar-sinful-matte-lipcolor/p/467397?productId=467397&pps=1&skuId=467385,"213, 45, 62","https://images-static.nykaa.com/media/catalog/product/8/9/8904052421306-1.png?tr=w-344,h-344,cm-pad_resize", 1104, 1299,Colorbar Sinful Matte Lipcolor,Colorbar-Sinful-Matte-Lipcolor,matte,Kinky-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/colorbar-sinful-matte-lipcolor/p/467397?productId=467397&pps=1&skuId=467388,"165, 100, 96","https://images-static.nykaa.com/media/catalog/product/8/9/8904052421337-1.png?tr=w-344,h-344,cm-pad_resize", 1104, 1299,Colorbar Sinful Matte Lipcolor,Colorbar-Sinful-Matte-Lipcolor,matte,Stripped-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/colorbar-sinful-matte-lipcolor/p/467397?productId=467397&pps=1&skuId=467389,"148, 90, 78","https://images-static.nykaa.com/media/catalog/product/5/8/586c7988904052421344_001.jpg?tr=w-344,h-344,cm-pad_resize", 1104, 1299,Colorbar Sinful Matte Lipcolor,Colorbar-Sinful-Matte-Lipcolor,matte,Corset-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/colorbar-sinful-matte-lipcolor/p/467397?productId=467397&pps=1&skuId=467389,"115, 70, 64","https://images-static.nykaa.com/media/catalog/product/8/9/8904052421351-1.png?tr=w-344,h-344,cm-pad_resize", 1104, 1299,Colorbar Sinful Matte Lipcolor,Colorbar-Sinful-Matte-Lipcolor,matte,Xxx-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/colorbar-sinful-matte-lipcolor/p/467397?productId=467397&pps=1&skuId=467394,"172, 113, 107","https://images-static.nykaa.com/media/catalog/product/8/9/8904052421399-1_1.png?tr=w-344,h-344,cm-pad_resize", 1020, 1200,Colorbar Sinful Matte Lipcolor,Colorbar-Sinful-Matte-Lipcolor,matte,Do Me Darling!-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/colorbar-sinful-matte-lipcolor/p/467397?productId=467397&pps=1&skuId=467396,"140, 96, 97","https://images-static.nykaa.com/media/catalog/product/8/9/8904052426073-1.png?tr=w-344,h-344,cm-pad_resize", 1104, 1299,Colorbar Sinful Matte Lipcolor,Colorbar-Sinful-Matte-Lipcolor,matte,Unspeakable-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/lakme-absolute-matte-ultimate-lip-color/p/427985?productId=427985&pps=18&skuId=427981,"202, 132, 120","https://images-static.nykaa.com/media/catalog/product/5/0/50866cb24352_H-8901030724428.jpg?tr=w-344,h-344,cm-pad_resize", 619, 825,Lakme Absolute Matte Ultimate Lip Color with Argan Oil,Lakme-Absolute-Matte-Ultimate-Lip-Color-with-Argan-Oil,matte,Brunch Nude-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/lakme-absolute-matte-ultimate-lip-color/p/427985?productId=427985&pps=18&skuId=427974,"191, 0, 44","https://images-static.nykaa.com/media/catalog/product/3/3/333e6cb24345_H-8901030724268.jpg?tr=w-344,h-344,cm-pad_resize", 619, 825,Lakme Absolute Matte Ultimate Lip Color with Argan Oil,Lakme-Absolute-Matte-Ultimate-Lip-Color-with-Argan-Oil,matte,Red Extreme-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/lakme-absolute-matte-ultimate-lip-color/p/427985?productId=427985&pps=18&skuId=427977,"209, 59, 86","https://images-static.nykaa.com/media/catalog/product/c/5/c52c6cb24348_H-8901030724299.jpg?tr=w-344,h-344,cm-pad_resize", 825,MRP:,Lakme Absolute Matte Ultimate Lip Color with Argan Oil,Lakme-Absolute-Matte-Ultimate-Lip-Color-with-Argan-Oil,matte,Rouge Splash-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/lakme-absolute-matte-ultimate-lip-color/p/427985?productId=427985&pps=18&skuId=427978,"197, 1, 85","https://images-static.nykaa.com/media/catalog/product/7/7/77d76cb24349_H-8901030724305.jpg?tr=w-344,h-344,cm-pad_resize", 619, 825,Lakme Absolute Matte Ultimate Lip Color with Argan Oil,Lakme-Absolute-Matte-Ultimate-Lip-Color-with-Argan-Oil,matte,Berry Boost-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/lakme-absolute-matte-ultimate-lip-color/p/427985?productId=427985&pps=18&skuId=427973,"222, 5, 73","https://images-static.nykaa.com/media/catalog/product/d/a/dab66cb24344_H-8901030724251.jpg?tr=w-344,h-344,cm-pad_resize", 619, 825,Lakme Absolute Matte Ultimate Lip Color with Argan Oil,Lakme-Absolute-Matte-Ultimate-Lip-Color-with-Argan-Oil,matte,Sinful Cherry-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/lakme-absolute-matte-ultimate-lip-color/p/427985?productId=427985&pps=18&skuId=427983,"191, 60, 74","https://images-static.nykaa.com/media/catalog/product/e/e/ee776cb24354_H-8901030724442.jpg?tr=w-344,h-344,cm-pad_resize", 619, 825,Lakme Absolute Matte Ultimate Lip Color with Argan Oil,Lakme-Absolute-Matte-Ultimate-Lip-Color-with-Argan-Oil,matte,Royal Rust-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/asa-hydra-matte-lipstick/p/1015561?productId=1015561&pps=1,"128, 55, 85","https://images-static.nykaa.com/media/catalog/product/7/5/7538eca8904329000739_1.jpg?tr=w-344,h-344,cm-pad_resize", 1150,MRP:,asa Hydra,asa-Hydra,,Alive Autumn M21-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/coloressence-pure-matte-lipstick/p/4740115?productId=4740115&pps=17&skuId=4740112,"42, 2, 28","https://images-static.nykaa.com/media/catalog/product/7/5/756928d8906045486811_1.jpg?tr=w-344,h-344,cm-pad_resize", 399,MRP:,Coloressence Pure Matte Lipstick Velvet Soft Finish Long Long Stay Lip Color,Coloressence-Pure-Matte-Lipstick-Velvet-Soft-Finish-Long-Long-Stay-Lip-Color,matte,Wine Time-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/coloressence-pure-matte-lipstick/p/4740115?productId=4740115&pps=17&skuId=4740113,"39, 6, 1","https://images-static.nykaa.com/media/catalog/product/4/7/477c3448906045486828_1.jpg?tr=w-344,h-344,cm-pad_resize", 399,MRP:,Coloressence Pure Matte Lipstick Velvet Soft Finish Long Long Stay Lip Color,Coloressence-Pure-Matte-Lipstick-Velvet-Soft-Finish-Long-Long-Stay-Lip-Color,matte,Burnt Sienna-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/natio-lip-colour/p/413940?productId=413940&pps=14&skuId=413937,"114, 52, 63","https://images-static.nykaa.com/media/catalog/product/9/3/9316542141394n.jpg?tr=w-344,h-344,cm-pad_resize", 1060,MRP:,Natio NEW Lip Colour,Natio-NEW-Lip-Colour,,Kiss-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/natio-lip-colour/p/413940?productId=413940&pps=14&skuId=413935,"163, 71, 76","https://images-static.nykaa.com/media/catalog/product/9/3/9316542141455n.jpg?tr=w-344,h-344,cm-pad_resize", 1060,MRP:,Natio NEW Lip Colour,Natio-NEW-Lip-Colour,,Orchid-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/natio-lip-colour/p/413940?productId=413940&pps=14&skuId=413924,"150, 54, 66","https://images-static.nykaa.com/media/catalog/product/9/3/9316542141448n.jpg?tr=w-344,h-344,cm-pad_resize", 1060,MRP:,Natio NEW Lip Colour,Natio-NEW-Lip-Colour,,Flame-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/natio-lip-colour/p/413940?productId=413940&pps=14&skuId=413924,"169, 88, 97","https://images-static.nykaa.com/media/catalog/product/9/3/9316542141318n.jpg?tr=w-344,h-344,cm-pad_resize", 1060,MRP:,Natio NEW Lip Colour,Natio-NEW-Lip-Colour,,Graceful-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/c-a-l-los-angeles-perfect-pout-lipstick/p/1425176?productId=1425176&pps=20&skuId=1425112,"205, 11, 97","https://images-static.nykaa.com/media/catalog/product/f/d/fd4c92bla111-11_1_.jpg?tr=w-344,h-344,cm-pad_resize", 360,MRP:,C.A.L Los Angeles Perfect Pout Lipstick,C.A.L-Los-Angeles-Perfect-Pout-Lipstick,,Paradise Pink-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/c-a-l-los-angeles-perfect-pout-lipstick/p/1425176?productId=1425176&pps=20&skuId=1425110,"173, 56, 100","https://images-static.nykaa.com/media/catalog/product/7/2/72d292bla111-9_1_.jpg?tr=w-344,h-344,cm-pad_resize", 360,MRP:,C.A.L Los Angeles Perfect Pout Lipstick,C.A.L-Los-Angeles-Perfect-Pout-Lipstick,,Frosted Rose-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/c-a-l-los-angeles-perfect-pout-lipstick/p/1425176?productId=1425176&pps=20&skuId=1425105,"206, 53, 74","https://images-static.nykaa.com/media/catalog/product/c/5/c53c92bla107-6_1_.jpg?tr=w-344,h-344,cm-pad_resize", 360,MRP:,C.A.L Los Angeles Perfect Pout Lipstick,C.A.L-Los-Angeles-Perfect-Pout-Lipstick,,Sweet Nectar-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/c-a-l-los-angeles-perfect-pout-lipstick/p/1425176?productId=1425176&pps=20&skuId=1425105,"211, 61, 106","https://images-static.nykaa.com/media/catalog/product/e/9/e98092bla111-13_1_.jpg?tr=w-344,h-344,cm-pad_resize", 360,MRP:,C.A.L Los Angeles Perfect Pout Lipstick,C.A.L-Los-Angeles-Perfect-Pout-Lipstick,,Soft-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/belora-paris-world-matte-popsicles/p/3832916?productId=3832916&pps=7&skuId=3832910,"78, 21, 38","https://images-static.nykaa.com/media/catalog/product/b/d/bd3b254BELOR000000510_2.jpg?tr=w-344,h-344,cm-pad_resize", 499,MRP:,Belora Paris World Matte Popsicles Lipstick,Belora-Paris-World-Matte-Popsicles-Lipstick,matte,020 Malaysian Mauve-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/belora-paris-world-matte-popsicles/p/3832916?productId=3832916&pps=7&skuId=3832910,"c, o, l, o, r,  , c, o, d, e,  , n, o, t,  , f, o, u, n, d","https://images-static.nykaa.com/media/catalog/product/b/d/bd3b254BELOR000000370_2.jpg?tr=w-344,h-344,cm-pad_resize", 499,MRP:,Belora Paris World Matte Popsicles Lipstick,Belora-Paris-World-Matte-Popsicles-Lipstick,matte,007 Monaco Mocha-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/belora-paris-world-matte-popsicles/p/3832916?productId=3832916&pps=7&skuId=3832898,"c, o, l, o, r,  , c, o, d, e,  , n, o, t,  , f, o, u, n, d","https://images-static.nykaa.com/media/catalog/product/b/d/bd3b254BELOR000000390_2.jpg?tr=w-344,h-344,cm-pad_resize", 499,MRP:,Belora Paris World Matte Popsicles Lipstick,Belora-Paris-World-Matte-Popsicles-Lipstick,matte,027 Rubie Doobie-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/belora-paris-world-matte-popsicles/p/3832916?productId=3832916&pps=7&skuId=3832901,"c, o, l, o, r,  , c, o, d, e,  , n, o, t,  , f, o, u, n, d","https://images-static.nykaa.com/media/catalog/product/b/d/bd3b254BELOR000000420_2.jpg?tr=w-344,h-344,cm-pad_resize", 499,MRP:,Belora Paris World Matte Popsicles Lipstick,Belora-Paris-World-Matte-Popsicles-Lipstick,matte,023 Persian Red-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/charlotte-tilbury-hyaluronic-happikiss/p/1414753?productId=1414753&pps=20,"150, 70, 69","https://images-static.nykaa.com/media/catalog/product/5/5/55ef6505060696178792.jpg?tr=w-344,h-344,cm-pad_resize", 3350,MRP:,Charlotte Tilbury Hyaluronic + Happikiss,Charlotte-Tilbury-Hyaluronic-+-Happikiss,,Pillow Talk-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/charlotte-tilbury-hyaluronic-happikiss/p/1414753?productId=1414753&pps=20&skuId=1414733,"103, 27, 37","https://images-static.nykaa.com/media/catalog/product/8/3/83396505060696178785.jpg?tr=w-344,h-344,cm-pad_resize", 3350,MRP:,Charlotte Tilbury Hyaluronic + Happikiss,Charlotte-Tilbury-Hyaluronic-+-Happikiss,,Happiberry-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/charlotte-tilbury-hyaluronic-happikiss/p/1414753?productId=1414753&pps=20&skuId=1414732,"160, 66, 80","https://images-static.nykaa.com/media/catalog/product/1/9/19196505060696178730.jpg?tr=w-344,h-344,cm-pad_resize", 3350,MRP:,Charlotte Tilbury Hyaluronic + Happikiss,Charlotte-Tilbury-Hyaluronic-+-Happikiss,,Enchanting Kiss-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/charlotte-tilbury-hyaluronic-happikiss/p/1414753?productId=1414753&pps=20&skuId=1414738,"c, o, l, o, r,  , c, o, d, e,  , n, o, t,  , f, o, u, n, d","https://images-static.nykaa.com/media/catalog/product/8/6/86a46505060696178761.jpg?tr=w-344,h-344,cm-pad_resize", 3150,MRP:,Charlotte Tilbury Hyaluronic + Happikiss,Charlotte-Tilbury-Hyaluronic-+-Happikiss,,Romance Kiss-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/mars-matinee-lipstick/p/5855811?productId=5855811&pps=18&skuId=5855783,"167, 104, 89","https://images-static.nykaa.com/media/catalog/product/6/1/618c920MARSX00000284_1.jpg?tr=w-344,h-344,cm-pad_resize", 230, 299,MARS Matinee Lipstick,MARS-Matinee-Lipstick,,Nude Flirt-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/mars-matinee-lipstick/p/5855811?productId=5855811&pps=18&skuId=5855779,"179, 72, 38","https://images-static.nykaa.com/media/catalog/product/e/d/ed4dd99MARSX00000280_1.jpg?tr=w-344,h-344,cm-pad_resize", 230, 299,MARS Matinee Lipstick,MARS-Matinee-Lipstick,,Coral Crush-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/mars-matinee-lipstick/p/5855811?productId=5855811&pps=18&skuId=5855779,"81, 37, 36","https://images-static.nykaa.com/media/catalog/product/e/d/ed4dd99MARSX00000433_1.jpg?tr=w-344,h-344,cm-pad_resize", 230, 299,MARS Matinee Lipstick,MARS-Matinee-Lipstick,,13 Majestic Mulberry-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/mars-matinee-lipstick/p/5855811?productId=5855811&pps=18&skuId=6955052,"196, 132, 133","https://images-static.nykaa.com/media/catalog/product/e/d/ed4dd99MARSX00000434_1.jpg?tr=w-344,h-344,cm-pad_resize", 230, 299,MARS Matinee Lipstick,MARS-Matinee-Lipstick,,14 Relaxing Rouge-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/mars-matinee-lipstick/p/5855811?productId=5855811&pps=18&skuId=6955054,"171, 115, 88","https://images-static.nykaa.com/media/catalog/product/e/d/ed4dd99MARSX00000435_1.jpg?tr=w-344,h-344,cm-pad_resize", 230, 299,MARS Matinee Lipstick,MARS-Matinee-Lipstick,,15 Nutty Delight-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/mars-matinee-lipstick/p/5855811?productId=5855811&pps=18&skuId=6955055,"218, 58, 44","https://images-static.nykaa.com/media/catalog/product/e/d/ed4dd99MARSX00000436_1.jpg?tr=w-344,h-344,cm-pad_resize", 230, 299,MARS Matinee Lipstick,MARS-Matinee-Lipstick,,16 Crimson Craze-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/mars-matinee-lipstick/p/5855811?productId=5855811&pps=18&skuId=6955055,"158, 66, 113","https://images-static.nykaa.com/media/catalog/product/e/d/ed4dd99MARSX00000437_1.jpg?tr=w-344,h-344,cm-pad_resize", 230, 299,MARS Matinee Lipstick,MARS-Matinee-Lipstick,,17 Tangy Taffy-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/mars-matinee-lipstick/p/5855811?productId=5855811&pps=18&skuId=6955057,"117, 85, 74","https://images-static.nykaa.com/media/catalog/product/e/d/ed4dd99MARSX00000438_1.jpg?tr=w-344,h-344,cm-pad_resize", 230, 299,MARS Matinee Lipstick,MARS-Matinee-Lipstick,,18 Coffee Crew-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/mars-matinee-lipstick/p/5855811?productId=5855811&pps=18&skuId=5855777,"c, o, l, o, r,  , c, o, d, e,  , n, o, t,  , f, o, u, n, d","https://images-static.nykaa.com/media/catalog/product/e/d/ed4dd99MARSX00000278_1.jpg?tr=w-344,h-344,cm-pad_resize", 230, 299,MARS Matinee Lipstick,MARS-Matinee-Lipstick,,Romantic Red-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/mars-matinee-lipstick/p/5855811?productId=5855811&pps=18&skuId=5855778,"c, o, l, o, r,  , c, o, d, e,  , n, o, t,  , f, o, u, n, d","https://images-static.nykaa.com/media/catalog/product/e/d/ed4dd99MARSX00000279_1.jpg?tr=w-344,h-344,cm-pad_resize", 230, 299,MARS Matinee Lipstick,MARS-Matinee-Lipstick,,Cheery Cherry-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/mars-matinee-lipstick/p/5855811?productId=5855811&pps=18&skuId=5855778,"c, o, l, o, r,  , c, o, d, e,  , n, o, t,  , f, o, u, n, d","https://images-static.nykaa.com/media/catalog/product/e/d/ed4dd99MARSX00000281_1.jpg?tr=w-344,h-344,cm-pad_resize", 230, 299,MARS Matinee Lipstick,MARS-Matinee-Lipstick,,Candy Amusement-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/mars-matinee-lipstick/p/5855811?productId=5855811&pps=18&skuId=5855781,"c, o, l, o, r,  , c, o, d, e,  , n, o, t,  , f, o, u, n, d","https://images-static.nykaa.com/media/catalog/product/e/d/ed4dd99MARSX00000282_1.jpg?tr=w-344,h-344,cm-pad_resize", 230, 299,MARS Matinee Lipstick,MARS-Matinee-Lipstick,,Burgundy Brilliance-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/mars-matinee-lipstick/p/5855811?productId=5855811&pps=18&skuId=5855784,"c, o, l, o, r,  , c, o, d, e,  , n, o, t,  , f, o, u, n, d","https://images-static.nykaa.com/media/catalog/product/e/d/ed4dd99MARSX00000285_1.jpg?tr=w-344,h-344,cm-pad_resize", 230, 299,MARS Matinee Lipstick,MARS-Matinee-Lipstick,,Peach Pleasure-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/mars-matinee-lipstick/p/5855811?productId=5855811&pps=18&skuId=5855785,"c, o, l, o, r,  , c, o, d, e,  , n, o, t,  , f, o, u, n, d","https://images-static.nykaa.com/media/catalog/product/e/d/ed4dd99MARSX00000286_1.jpg?tr=w-344,h-344,cm-pad_resize", 230, 299,MARS Matinee Lipstick,MARS-Matinee-Lipstick,,Serene Scarlet-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/mars-matinee-lipstick/p/5855811?productId=5855811&pps=18&skuId=5855786,"c, o, l, o, r,  , c, o, d, e,  , n, o, t,  , f, o, u, n, d","https://images-static.nykaa.com/media/catalog/product/e/d/ed4dd99MARSX00000287_1.jpg?tr=w-344,h-344,cm-pad_resize", 230, 299,MARS Matinee Lipstick,MARS-Matinee-Lipstick,,Peaceful Pink-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/mars-matinee-lipstick/p/5855811?productId=5855811&pps=18&skuId=5855787,"c, o, l, o, r,  , c, o, d, e,  , n, o, t,  , f, o, u, n, d","https://images-static.nykaa.com/media/catalog/product/e/d/ed4dd99MARSX00000288_1.jpg?tr=w-344,h-344,cm-pad_resize", 230, 299,MARS Matinee Lipstick,MARS-Matinee-Lipstick,,Watermelon Wonder-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/mars-matinee-lipstick/p/5855811?productId=5855811&pps=18&skuId=5855788,"c, o, l, o, r,  , c, o, d, e,  , n, o, t,  , f, o, u, n, d","https://images-static.nykaa.com/media/catalog/product/e/d/ed4dd99MARSX00000289_1.jpg?tr=w-344,h-344,cm-pad_resize", 230, 299,MARS Matinee Lipstick,MARS-Matinee-Lipstick,,Gorgeous Grape-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/dior-addict-lipstick/p/7123269?productId=7123269&pps=13&skuId=6112448,"180, 74, 76","https://images-static.nykaa.com/media/catalog/product/8/6/86d64433348901609838_1.jpg?tr=w-344,h-344,cm-pad_resize", 3800,MRP:,DIOR Addict Lipstick,DIOR-Addict-Lipstick,,525 - Cherie-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/dior-addict-lipstick/p/7123269?productId=7123269&pps=13&skuId=6112445,"186, 105, 101","https://images-static.nykaa.com/media/catalog/product/a/5/a58b4433348901609777_1.jpg?tr=w-344,h-344,cm-pad_resize", 3800,MRP:,DIOR Addict Lipstick,DIOR-Addict-Lipstick,,100 - Nude Look-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/dior-addict-lipstick/p/7123269?productId=7123269&pps=13&skuId=6112446,"197, 109, 107","https://images-static.nykaa.com/media/catalog/product/c/1/c1e34433348901609784_1.jpg?tr=w-344,h-344,cm-pad_resize", 3800,MRP:,DIOR Addict Lipstick,DIOR-Addict-Lipstick,,329 -Tie Dior-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/dior-addict-lipstick/p/7123269?productId=7123269&pps=13&skuId=6112444,"172, 49, 41","https://images-static.nykaa.com/media/catalog/product/8/6/86474433348901609760_1.jpg?tr=w-344,h-344,cm-pad_resize", 3800,MRP:,DIOR Addict Lipstick,DIOR-Addict-Lipstick,,008 - Dior 8-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/dior-addict-lipstick/p/7123269?productId=7123269&pps=13&skuId=6112444,"229, 32, 49","https://images-static.nykaa.com/media/catalog/product/f/1/f1c24433348901605762_1.jpg?tr=w-344,h-344,cm-pad_resize", 3800,MRP:,DIOR Addict Lipstick,DIOR-Addict-Lipstick,,536 - Lucky-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/dior-addict-lipstick/p/7123269?productId=7123269&pps=13&skuId=6112459,"163, 45, 41","https://images-static.nykaa.com/media/catalog/product/a/f/af994433348901610001_1.jpg?tr=w-344,h-344,cm-pad_resize", 4200,MRP:,DIOR Addict Lipstick,DIOR-Addict-Lipstick,,720 - Icone-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/dior-addict-lipstick/p/7123269?productId=7123269&pps=13&skuId=6112460,"173, 40, 41","https://images-static.nykaa.com/media/catalog/product/f/2/f2224433348901610056_1.jpg?tr=w-344,h-344,cm-pad_resize", 3800,MRP:,DIOR Addict Lipstick,DIOR-Addict-Lipstick,,841 - Caro-shade,Nykaa E-Retail Pvt. Ltd
https://www.nykaa.com/dior-addict-lipstick/p/7123269?productId=7123269&pps=13&skuId=6668703,"213, 136, 128","https://images-static.nykaa.com/media/catalog/product/c/a/caf29adDIORX00000768_01.jpg?tr=w-344,h-344,cm-pad_resize", 3800,MRP:,"DIOR Addict Lipstick 418 Beige Oblique
(1 pieces)","DIOR-Addict-Lipstick-418-Beige-Oblique
(1-pieces)",,418 Beige - Oblique-shade,Nykaa E-Retail Pvt. Ltd
